-674.9336,27.234118,18.881449,16.638197,15.8013115,14.678551,14.268577,17.235958,15.317172,11.167619,7.796007,5.6065817,3.234498
-608.9366,39.47718,9.555655,11.012711,-0.17759044,9.786186,6.7266693,10.589005,17.176224,8.486633,-0.735021,8.010143,6.9952564
-526.6406,-12.527014,18.283825,24.217789,-9.865426,9.583703,0.6477959,13.572204,3.2391536,9.61352,-4.1177855,1.5899495,13.932959
-471.51093,-65.54369,53.71174,30.580505,4.279312,19.968025,4.1603847,13.736118,0.87406534,10.1292,-1.2220048,2.6709046,11.425186
-430.362,-76.7529,78.94231,25.118296,21.658133,38.402008,16.01051,19.194098,7.013583,10.703068,-3.700642,0.99692297,3.632362
-385.53595,-69.32064,82.70829,8.241228,21.370716,31.938131,12.667772,18.374887,9.344166,4.9578667,-7.519227,1.3089125,1.1788892
-359.1991,-78.058655,79.2603,-3.255084,13.930149,25.16912,4.69201,10.588463,2.1126375,0.05903223,-3.2700872,1.509209,3.7856784
-359.4509,-92.129776,63.65672,-10.254442,9.1303,20.366373,3.303831,11.474201,0.87155294,3.7226667,-0.2126697,1.5679792,4.106077
-382.8849,-111.81288,49.422012,-17.588806,6.7076488,5.8737354,0.2648191,12.700115,1.9149668,8.017377,1.820448,6.0597453,8.277634
-373.02255,-80.73852,76.913345,0.19124287,25.218517,11.750368,5.906369,11.64176,-1.0923191,4.2831306,-0.5417104,7.6651125,8.46536
-353.38565,-47.418175,84.515976,3.0006928,25.293972,12.49246,11.486734,8.416918,-0.7023368,3.141525,-1.6401623,9.790186,1.9356036
-312.51114,14.276575,86.35614,13.578062,20.023582,-1.570822,-9.3438835,-14.486396,-10.809393,-6.5453577,-13.190359,-1.0481915,-1.8621321
-264.84268,83.385925,28.340134,15.666414,10.58106,-20.82568,-18.430313,-31.547234,-18.547657,-2.1231825,-20.353115,-8.276737,-3.5421934
-248.45647,98.61725,-36.299152,34.38861,1.8742977,-39.74624,-16.518396,-37.10162,-22.96603,8.522689,-30.518658,-7.537188,3.6210208
-252.98811,69.18082,-56.338093,40.334206,8.75148,-45.68199,-10.978656,-30.611588,-9.680402,21.306988,-26.82965,-1.25525,9.139199
-266.84598,49.14533,-53.01013,46.3286,13.743374,-50.995712,-7.146138,-21.053223,-1.2050415,26.187675,-29.485033,2.220312,10.734123
-286.70016,27.387234,-50.181202,54.34369,17.062124,-54.327606,-1.1851983,-16.461674,-6.6681437,21.39889,-34.255043,6.6850452,13.973302
-283.15857,23.977104,-48.874893,55.226715,17.117228,-59.26902,0.54404145,-15.632785,-8.441372,18.072523,-35.103195,9.985916,12.284845
-286.92438,27.690807,-48.14238,57.11229,17.737757,-59.350697,0.26654705,-18.548046,-9.769819,16.136524,-33.963943,11.453542,10.57815
-289.9024,29.660257,-45.790398,62.383926,22.62611,-62.917458,3.0230727,-16.962093,-10.4852495,12.933292,-33.0472,14.801011,10.136352
-297.82056,32.14922,-43.992035,70.692856,23.65097,-66.90169,3.1123242,-12.600668,-11.762202,11.23441,-34.820156,18.294868,11.714414
-311.31305,29.147038,-37.512093,76.73213,23.457146,-66.72151,3.7202554,-10.5614395,-13.164705,10.897375,-39.33346,21.184422,7.8983583
-310.82745,29.206707,-29.561373,70.22423,22.85622,-69.571594,2.9859164,-16.363579,-21.065624,5.8455267,-43.90557,24.486858,4.001549
-310.92508,34.397804,-28.165134,69.61334,20.991266,-65.292786,-0.7340901,-15.259084,-21.141506,2.6264966,-40.047333,20.99163,5.3658996
-318.50586,29.789938,-22.075653,72.719604,19.368168,-56.217346,-7.9800024,-14.51568,-17.781208,1.1218777,-37.48623,11.629143,6.115658
-304.53772,48.929764,-11.235059,60.34446,27.25006,-39.432976,-12.365674,-19.85923,-17.562536,3.6625438,-36.228535,-3.6580346,3.9476712
-333.7899,77.69424,3.692804,53.090584,28.685474,-20.532978,-6.344363,-17.25667,-16.154724,5.9587855,-30.663372,-10.727371,4.561714
-435.78683,111.95086,27.941452,42.295715,28.867022,6.6596055,4.1240025,-20.402779,-7.429596,2.0989094,-17.49952,-11.9157295,-6.7270527
-461.43958,69.704636,49.387566,31.106693,33.567924,26.319023,8.938633,-24.12385,2.3973134,0.2533033,-14.045696,-3.1901689,-5.825183
-354.2527,70.8923,45.23075,34.54361,12.967524,-10.206356,-17.264519,-16.36731,-10.71554,-3.120436,-10.469956,-13.669051,-3.9963298
-271.42853,106.88265,25.082851,17.558979,3.3573022,-7.586748,-22.724674,-33.60695,-26.9915,4.874916,-7.0795794,-13.172392,-7.850212
-271.9887,121.86201,6.3306427,4.1733418,3.4253469,-8.10149,-18.449497,-42.930054,-35.408005,16.189457,-10.230088,-7.2650204,-9.454481
-322.04807,103.19652,-13.842806,-9.17612,5.3177986,-8.631073,-8.788681,-36.853672,-36.536102,21.64425,-5.5112495,11.104702,-5.9601545
-352.83847,121.27121,-7.424037,-10.913515,-6.7427473,-13.621587,8.72749,-15.218971,-45.367302,4.2027674,-18.074688,20.427746,-0.391684
-387.35147,141.83716,7.0785527,-13.069705,-17.921818,-23.860664,11.553299,-7.095973,-36.095894,-4.96894,-25.149366,7.374531,1.9313337
-443.38852,145.24428,30.497986,-3.4699848,-25.785587,-22.724588,12.801405,-4.6683297,-21.211573,-2.3485677,-23.002277,-6.8561654,-1.9473987
-491.3745,143.44556,42.959034,9.545311,-18.084976,-8.595425,16.510567,-0.9314176,-10.69531,6.8027763,-7.2134876,-14.932918,-3.2021475
-527.0982,127.27422,46.818924,20.100773,-0.057402164,4.7378545,17.117481,8.222286,-3.7260895,13.9849205,6.3740883,-5.319522,1.3649642
-530.45245,126.66435,54.495743,30.733288,9.976951,9.275259,22.142437,15.035795,2.6604128,15.687181,7.2972817,0.67697376,6.61162
-478.39484,153.25461,52.84548,20.894667,-7.305665,-0.5865326,25.211647,15.055014,-1.4540279,15.060986,-4.323869,-2.038787,9.239288
-407.26712,164.7565,34.740227,11.955369,-11.147287,-11.762576,27.777506,20.423656,-8.019743,11.697186,-21.806702,7.3503885,16.68039
-345.77087,150.94821,4.1758466,8.72246,-10.737631,-14.957304,33.723167,19.372757,-17.537363,10.687693,-31.850096,24.378384,32.84258
-317.5814,128.08035,-25.231123,2.4964995,-3.9115534,-6.8888836,30.000576,1.8421025,-27.762758,13.398144,-33.707867,39.484352,34.043182
-305.56454,106.8978,-35.38812,-4.963955,0.9423573,-8.137886,10.133886,-24.129293,-27.073475,23.809156,-23.33184,44.039234,23.878319
-302.74493,98.70756,-42.354218,-1.3021171,8.413781,-8.254537,-4.975922,-40.79872,-20.621422,34.254364,-32.68455,33.479496,10.746081
-300.44144,98.181076,-43.831207,0.061519876,12.753599,-7.487672,-12.878107,-46.986816,-14.362518,43.21064,-42.314716,25.161404,9.879126
-305.36584,99.018135,-44.110924,3.9874132,11.261804,-6.8520355,-14.4992895,-44.861443,-9.44981,48.450974,-42.5801,22.301022,12.393215
-309.2381,90.474045,-46.92598,7.6555667,9.687542,-9.054759,-16.719292,-46.78833,-11.034002,43.192886,-45.47732,15.633459,10.920023
-304.49707,87.36958,-47.05802,6.7157364,13.505638,-10.008952,-16.893543,-50.37657,-11.19471,44.353893,-44.547768,14.757881,7.916282
-300.7519,92.31217,-50.437546,-0.37145725,11.891359,-8.37565,-15.895184,-51.77414,-9.71681,46.469086,-40.6062,14.061781,8.032761
-302.4503,92.149,-54.8835,-3.3409507,11.105099,-10.5696945,-13.453122,-60.40349,-6.556482,46.85541,-37.05211,11.2043295,12.33426
-307.59393,87.16062,-60.777557,3.2211537,13.667627,-10.947346,-7.296894,-61.84345,-1.7251036,44.74837,-36.810623,2.5830765,13.717974
