-466.7287,-18.3381,31.520222,30.1766,-5.4891763,26.522291,-9.967765,13.263414,10.839802,15.636986,0.31795663,4.5822144,8.561646
-378.69727,-50.584595,71.38904,26.312317,2.862534,33.94805,-18.907013,10.634779,-0.426526,14.832373,-5.557624,5.6014643,4.6033735
-357.0365,-70.89831,91.12552,10.621001,8.38036,33.5924,-17.51146,14.83913,-7.8643003,8.837791,-7.062826,8.429065,0.43481264
-363.32254,-80.41841,87.43153,-3.0141888,16.263487,28.041653,-5.1970444,20.977726,-10.721334,6.670146,-3.0634356,2.0106742,1.5144866
-367.1806,-69.35591,85.341194,-1.768065,33.391983,21.291224,4.657673,29.066774,-0.299214,12.956172,0.48391145,3.9870439,6.288793
-372.99036,-56.457867,68.92995,1.3099103,48.824257,20.16385,6.9235163,36.819427,13.604063,11.029823,-5.1118727,7.097373,9.092012
-362.36694,-47.253204,61.214935,14.168552,52.772503,11.800328,12.435,34.773216,5.861141,5.9980865,0.4413281,1.6395471,6.804714
-324.68246,-26.742754,66.562805,5.2171245,43.951385,17.82657,11.687998,17.347027,-8.360193,5.2551613,6.3846745,-1.6792094,2.2076297
-286.5423,-15.201519,73.02268,4.0600247,24.149536,26.342041,4.868682,11.441948,-1.422981,10.856188,1.7943904,0.72296953,-2.3082848
-270.81805,-6.2367826,51.22419,27.002575,14.14775,19.711082,-4.273695,12.41427,6.939664,15.337214,3.1107278,3.432124,-1.0448773
-274.4833,22.210693,24.481415,53.286316,11.452496,11.486555,-7.4631214,9.054065,5.905385,4.432492,-4.9258575,-1.4459423,1.1331625
-266.57996,60.511276,16.110912,59.63415,-1.3781132,-9.315008,-1.415124,9.637495,-0.72174376,-5.7105627,-19.06377,-6.6503944,-2.9221575
-252.20894,82.64632,18.63575,47.94769,-22.692371,-31.629168,-3.657611,11.05758,-9.184877,-10.40761,-29.172052,-6.231047,-7.399372
-222.28102,85.92659,-17.604713,52.8356,-13.725134,-51.994034,-9.268756,3.859795,-20.062952,-13.173845,-31.016533,-2.2011154,-2.3727279
-181.13509,75.41612,-38.73168,64.809204,-9.094062,-62.59442,-15.722799,-4.0753827,-37.963936,-9.469885,-35.53207,2.084891,-0.3223107
-194.85393,47.407646,-47.97991,68.85603,-4.5203037,-58.468937,-14.743522,-1.3506413,-41.879295,-9.20067,-36.560112,7.6681576,0.76610553
-249.5672,5.518917,-40.05558,83.08869,11.141356,-48.649277,-4.082734,7.537093,-39.53225,-9.947956,-36.719788,5.509207,-0.18559134
-219.23485,2.7757664,-33.813107,74.62017,8.3141365,-52.610085,-11.701178,3.4558203,-36.002632,-11.202183,-37.49788,3.2417345,-3.0967727
-204.11118,7.594944,-20.325298,72.64262,14.098141,-43.359142,-16.86466,3.4950802,-28.486462,-3.4779174,-36.205437,2.0781338,-1.4676827
-217.42065,40.51918,-11.13505,64.60557,23.873755,-20.296024,-18.577923,-2.344512,-24.914848,-0.23838854,-35.21856,-1.2537898,2.1998372
-281.95383,80.82687,4.760665,50.00618,22.83436,0.60552967,-13.251354,-8.992803,-18.962215,-1.9635309,-26.868923,-2.947793,-2.4706483
-292.87137,85.690475,43.516144,36.218403,9.979208,31.969208,-5.428774,-5.958393,-5.128501,-3.018046,-2.1908307,-6.1742134,-5.3127356
-221.10587,96.45038,24.196907,27.156025,2.8191333,34.532207,-4.1114535,-7.197566,-16.093924,-2.4128692,-1.1033906,-0.554768,-10.544671
-205.19844,106.13013,-5.785137,10.713219,-5.2268114,27.348083,4.206237,-12.837467,-30.021355,-1.7173158,-10.96387,12.256306,-12.960011
-233.09358,126.671036,-23.119534,2.5017962,-9.228478,10.5412445,16.282463,-4.5462112,-36.339645,-4.0070834,-22.268272,16.946274,-10.871588
