-479.28952,-43.585716,20.706905,15.87513,-13.950785,16.00907,-20.398804,2.7267652,2.4540515,4.6251802,-14.354524,10.417288,18.151415
-387.60483,-82.84611,40.37799,0.33661076,-17.440784,12.934298,-16.861317,0.796911,-3.9091034,0.61528563,-13.694207,8.875391,21.07182
-372.43915,-109.2298,53.94792,-11.803263,-18.891544,7.8911986,-13.054777,3.2015817,-7.110938,-1.5464268,-12.922417,8.273727,19.400715
-387.4451,-126.737625,61.325485,-19.410192,-2.3165812,8.288644,-5.1502666,11.404598,0.30928063,2.941958,-5.9432273,7.6278086,15.276072
-374.24118,-134.17891,56.335526,-20.30389,7.633833,6.521662,4.2782917,13.7559185,-0.14059782,6.2487836,-0.026765078,7.7377133,14.663452
-360.08374,-124.48155,50.143078,-25.044535,17.317465,2.7991734,10.334429,9.444526,-5.1280346,3.6359668,0.8811534,9.57678,12.04001
-360.66873,-118.849304,47.396557,-25.59311,19.747984,-1.6454618,8.060799,8.629758,-0.5446969,2.4494936,-2.9919162,7.7091866,9.837229
-350.92642,-114.68707,42.29161,-30.375607,16.243776,-5.883485,6.7341604,11.361963,2.330988,1.4312015,-2.6890507,4.8165646,8.37722
-348.59888,-114.781334,39.93753,-34.324856,13.8347845,-5.1338058,5.4706945,9.384,3.0198107,4.085229,-3.8918834,8.74103,12.6608925
-348.59824,-117.3883,38.4419,-32.232338,13.182148,-4.9779377,7.023095,7.6062856,5.9285817,10.246479,-0.043021023,9.846779,12.017857
-352.38638,-122.3861,33.88483,-28.876799,17.994188,-2.3461747,7.4448314,4.6518297,0.9796265,6.7620144,-0.5620919,7.7340517,8.2704525
-366.55692,-126.64365,33.43019,-27.120556,19.345428,-0.7179502,8.803588,4.7286754,-1.5996952,5.1474385,-2.5859683,5.984881,8.994118
-363.21042,-112.69884,46.734573,-20.340855,22.777338,0.12356323,9.840508,5.8281755,-2.9139543,0.9192796,-7.2301593,4.498164,5.1566534
-275.00598,-53.697296,62.86122,-9.014482,24.89929,-12.952448,-13.40259,-11.178911,-14.655614,-10.321181,-28.66293,-13.53737,-0.9760647
-182.63437,-18.523647,2.2739758,10.477093,18.525648,-33.1384,-15.874894,-23.551424,-20.758232,-3.6898072,-36.96768,-8.462666,5.5307465
-156.12115,15.34952,-53.028553,26.141718,-3.2134643,-43.070522,-17.187424,-28.301353,-23.35558,4.2598825,-46.01686,0.18229365,8.801088
